100126313_at,100287029_at,100288486_at,100506311_at,10154_at,102546298_at,102724297_at,10427_at,105369595_at,105379234_at,10625_at,10745_at,10943_at,11031_at,1105_at,11191_at,11213_at,112268124_at,11275_at,11342_at,114294_at,115548_at,116092_at,116369_at,118429_at,121512_at,128866_at,1379_at,140609_at,1432_at,151056_at,153222_at,1593_at,1604_at,1654_at,166929_at,168455_at,1871_at,203228_at,2153_at,2182_at,222235_at,22803_at,23118_at,23150_at,23161_at,23287_at,23347_at,23355_at,23670_at,254065_at,25801_at,2591_at,2632_at,2660_at,26996_at,284021_at,284996_at,28712_at,2992_at,29994_at,3087_at,3091_at,3127_at,317648_at,366_at,3717_at,3842_at,391524_at,4001_at,401040_at,4048_at,4082_at,409_at,4121_at,4199_at,4205_at,4217_at,444_at,4780_at,4783_at,4898_at,490_at,51100_at,5142_at,51559_at,51567_at,51582_at,51592_at,5197_at,5208_at,5218_at,5291_at,54210_at,54413_at,54575_at,54874_at,55002_at,55122_at,55294_at,55959_at,57126_at,57568_at,57700_at,58160_at,58484_at,58528_at,5887_at,59345_at,6016_at,6249_at,6374_at,6386_at,643072_at,646309_at,64805_at,660_at,663_at,6655_at,6732_at,688_at,7076_at,7099_at,729176_at,7296_at,79572_at,79772_at,79887_at,80254_at,8036_at,80896_at,8301_at,83857_at,84641_at,84669_at,84803_at,8754_at,8807_at,8809_at,8876_at,8935_at,9209_at,9218_at,9320_at,96459_at,9693_at,9732_at,9874_at,9958_at,9969_at
4.930861029975104,4.946568191005508,5.005777301951217,4.9699624588959495,5.009590170118356,4.698784373682472,5.043895591347479,4.894816158304012,5.055711021205903,5.006416277952809,4.9699624588959495,4.950514109018154,4.963419749170879,4.8105184231631295,5.0336904259423205,4.900047962566028,4.902091805109149,5.001906384804868,5.015875915648214,4.965615088941274,5.0397066231430365,4.961940160859191,4.972814001042552,5.013376874301149,4.9749506974865545,5.014000263318919,4.8756276526293085,4.99536068223688,5.0421089177825404,5.0251686716073465,5.053353942937108,5.036106064204941,4.982592360016339,4.8756276526293085,5.003203183255382,5.007686967312901,5.049227074927887,5.052772740452183,4.983968616224964,4.997999511194459,5.048044658005637,4.994708301378105,5.030667238922512,4.856060001053803,5.005777301951217,4.996674384096089,4.948941746127349,4.922056184369424,5.025782642401284,4.900047962566028,5.000607687100091,5.026395033251326,4.967065817412252,4.992070283790367,5.015240930346363,5.0391084695902775,4.808446376159098,5.0474501665280265,5.005777301951217,5.013376874301149,4.966339744761335,5.013376874301149,4.9819117889295015,4.967065817412252,4.770357573256026,5.020242849474274,4.952850113825653,4.91842603649692,4.9282689696728434,5.020242849474274,4.954397238008588,4.784720719115406,5.0251686716073465,4.895875823430656,5.0509981868090925,4.99536068223688,5.013376874301149,5.000607687100091,5.019006893982541,5.046262891460299,5.0276197129509645,5.041504790272628,4.935929894064068,4.9819117889295015,4.9070626612203565,4.825932658490116,4.9721044170918764,5.012752041836328,4.8629305549372335,4.9512909561451925,4.876832330447137,5.055711021205903,4.9165841587765895,5.052772740452183,5.043303374668248,4.878026147348911,5.0251686716073465,4.992730157054685,5.014000263318919,4.6534449997222715,5.012752041836328,5.000607687100091,4.946568191005508,4.9408927286176745,4.914725868532512,5.036106064204941,4.95744104784801,4.982592360016339,5.027009755173748,4.91842603649692,4.9596977838367895,4.994708301378105,5.030667238922512,4.992070283790367,4.965615088941274,4.972814001042552,4.925634066489065,4.870697788239096,5.022098630598469,4.975657903162167,4.922956762009868,5.026395033251326,5.0372988266018766,5.019006893982541,5.027009755173748,4.9626766038885375,5.0444890205921435,4.9887068797582375,4.992730157054685,5.024554019299288,5.009590170118356,4.9940511829208045,4.993390170931564,5.051584537055153,5.041504790272628,4.836253314142128,4.971385916942378,4.975657903162167,5.008317356377608,4.93509021901496,5.026395033251326,4.943352964210657,5.008317356377608,5.019006893982541,5.011490335931907,4.8979752940900525,5.034300709801651,4.878026147348911,4.984644739463752,5.0102336473563485
4.792435507810638,4.930861029975104,4.942536567447669,4.9070626612203565,5.0165035045985125,4.986691256388234,5.011490335931907,4.944966003881643,4.922056184369424,4.942536567447669,4.972814001042552,5.015875915648214,4.99995731749424,4.955931844226388,5.048044658005637,4.9596977838367895,5.040307603790542,4.955172250468476,5.008950547473655,4.953620713203682,5.0421089177825404,4.9940511829208045,4.93509021901496,4.978454860885876,4.9010689454827245,5.010860355092634,5.0165035045985125,4.965615088941274,4.93424990872139,4.9770600172384185,5.0397066231430365,4.881528050731669,4.991396232366986,5.000607687100091,4.986008895161201,5.0397066231430365,4.987362767301856,4.979843565948291,4.997999511194459,5.030060098605085,4.977756729257976,4.858847748486012,5.023936151626856,4.913791155294887,5.0196255041163935,4.931720765986292,4.9819117889295015,4.825932658490116,4.954397238008588,4.9040943542060935,4.99536068223688,4.980540702125016,5.032477095257947,4.9960227543509275,5.0208670960387405,4.93509021901496,4.86158396097594,4.944966003881643,4.760556044807712,5.033083602580783,4.814549743337823,4.942536567447669,4.961940160859191,4.946568191005508,4.981228550187336,4.946568191005508,4.998645858893493,4.930861029975104,4.952850113825653,5.018383247400567,4.884957311712966,5.051584537055153,5.018383247400567,4.986008895161201,4.963419749170879,4.94415822257339,5.034906634799126,4.7972871646421575,4.9992999619828336,5.0391084695902775,4.984644739463752,4.906074616189907,4.794897320651667,4.9749506974865545,4.698784373682472,5.045671746121661,4.975657903162167,4.9887068797582375,4.876832330447137,5.038504215686296,5.030060098605085,4.8378842225512235,5.040307603790542,4.9070626612203565,4.948941746127349,4.946568191005508,5.049821712369945,4.9282689696728434,4.925634066489065,5.007049823179809,4.961940160859191,5.018383247400567,4.9050935595527365,4.952072149671523,4.836253314142128,5.033083602580783,5.0102336473563485,5.014000263318919,5.037903499337715,4.941720676774095,4.996674384096089,4.9165841587765895,4.9611984884248645,4.848790363161231,4.99733305406032,5.0208670960387405,4.996674384096089,5.032477095257947,5.007049823179809,4.938425495228262,5.031275962885528,4.967065817412252,4.8411033454467285,4.908057010935296,4.876832330447137,5.013376874301149,5.0391084695902775,4.967795109400485,4.854644152578175,5.014000263318919,4.961940160859191,4.851745865810122,5.0372988266018766,5.0276197129509645,5.042707632760228,4.993390170931564,5.045082356763492,5.0196255041163935,4.972814001042552,4.845782547451573,5.0165035045985125,5.041504790272628,4.985330594291428,4.9791521408260255,4.948941746127349,4.6835719831405225,4.832911478962778,4.9819117889295015,4.986691256388234,4.8979752940900525
4.779241551978111,4.741576821540401,4.76719664916814,4.890520698584499,4.804086515559625,4.776359098509476,5.020242849474274,4.979843565948291,4.95744104784801,5.0372988266018766,4.7570547179748965,4.732624379058292,4.745697568054591,4.732624379058292,5.0208670960387405,4.804086515559625,4.732624379058292,4.8165292772914015,4.6232961523087335,4.981228550187336,4.948941746127349,4.899012746233839,4.753423426752528,4.950514109018154,4.992730157054685,4.86424850014347,4.571660365590615,5.011490335931907,4.808446376159098,4.917496783123964,4.6835719831405225,4.948154792546922,4.86424850014347,4.851745865810122,4.908057010935296,4.717444341823134,4.9408927286176745,4.834581179509632,4.9291395326521625,4.7570547179748965,4.8979752940900525,4.915658529468491,4.792435507810638,4.760556044807712,4.571660365590615,4.858847748486012,4.737159658160733,5.052772740452183,4.854644152578175,4.776359098509476,4.8165292772914015,4.820367443195496,5.0038468312894215,4.825932658490116,4.9596977838367895,4.571660365590615,4.831222848224373,4.8860888051065405,4.997999511194459,4.691515298801715,4.982592360016339,4.975657903162167,5.000607687100091,4.8629305549372335,4.9992999619828336,4.865564166348962,4.915658529468491,4.717444341823134,4.851745865810122,4.8532085619653245,4.896926771537411,4.8756276526293085,4.893756020402828,4.7116597894878485,4.891612453035633,4.9992999619828336,4.868158746042279,4.801858702131573,4.86158396097594,4.930861029975104,4.9050935595527365,4.86158396097594,5.028844989395664,4.820367443195496,5.054542569402557,4.8241105530083015,4.801858702131573,4.80629636929176,4.7820192685425935,5.029455263419356,4.6835719831405225,4.9763530353406065,4.891612453035633,4.932566312940186,4.979843565948291,4.922056184369424,5.002554461434263,4.691515298801715,4.943352964210657,4.96488630236759,4.899012746233839,4.9749506974865545,4.74965226820758,4.869445914468932,4.794897320651667,4.6534449997222715,4.854644152578175,4.732624379058292,5.031275962885528,4.7972871646421575,4.6534449997222715,4.834581179509632,4.978454860885876,4.963419749170879,4.851745865810122,4.9040943542060935,4.7116597894878485,4.873188496240367,4.78993845470025,4.834581179509632,4.987362767301856,4.717444341823134,4.892685500216071,4.9819117889295015,4.851745865810122,4.941720676774095,4.776359098509476,4.664825784751342,5.0038468312894215,4.773420481386999,4.741576821540401,4.952850113825653,4.822240431788153,4.76719664916814,4.998645858893493,4.8426837762818185,4.8532085619653245,4.51383319803914,4.7570547179748965,4.6534449997222715,4.86424850014347,4.969245182066635,4.741576821540401,5.0196255041163935,4.844244873381892,4.7820192685425935,5.048635661601328,4.9940511829208045,4.8979752940900525,4.979843565948291
4.923852846507625,5.034300709801651,5.015875915648214,4.881528050731669,4.9596977838367895,4.8105184231631295,4.9770600172384185,5.040307603790542,4.8629305549372335,4.960448695611747,4.96488630236759,4.939253889608402,5.036106064204941,5.005777301951217,4.910945374168857,5.005777301951217,4.870697788239096,5.013376874301149,4.874406621558497,4.913791155294887,4.9819117889295015,4.892685500216071,4.987362767301856,4.987362767301856,4.922956762009868,5.023936151626856,5.03187814282633,5.050408975655608,4.8979752940900525,4.952850113825653,4.914725868532512,4.9992999619828336,4.865564166348962,5.032477095257947,4.6232961523087335,4.8860888051065405,5.034906634799126,5.052174761109226,4.895875823430656,5.033083602580783,4.893756020402828,4.998645858893493,4.820367443195496,4.850282193495647,5.052772740452183,4.8668767463057545,4.9611984884248645,4.9685209381650095,4.942536567447669,4.784720719115406,4.923852846507625,4.900047962566028,5.030667238922512,4.760556044807712,5.012120797370927,5.048635661601328,4.964146724477111,4.981228550187336,4.979843565948291,5.0102336473563485,4.856060001053803,5.046262891460299,4.937599356039497,4.691515298801715,4.8411033454467285,5.008317356377608,4.93509021901496,4.8860888051065405,4.883839954884143,4.884957311712966,5.0276197129509645,4.698784373682472,5.0102336473563485,5.0276197129509645,4.763944224002144,4.9721044170918764,4.980540702125016,4.948941746127349,4.972814001042552,4.91842603649692,5.022098630598469,5.050408975655608,4.958193945411901,5.007049823179809,4.51383319803914,4.896926771537411,4.9791521408260255,5.0251686716073465,5.000607687100091,4.958193945411901,5.0372988266018766,4.992070283790367,4.950514109018154,4.9291395326521625,4.980540702125016,5.03187814282633,4.896926771537411,5.024554019299288,5.049821712369945,4.86424850014347,4.932566312940186,5.0165035045985125,4.978454860885876,5.017760190608652,4.99733305406032,4.9721044170918764,5.035504621028325,5.040307603790542,5.040307603790542,4.991396232366986,5.0444890205921435,4.952850113825653,4.947366741103666,4.9626766038885375,4.966339744761335,5.036106064204941,5.052174761109226,4.980540702125016,4.9408927286176745,5.043895591347479,4.892685500216071,4.985330594291428,4.9992999619828336,4.932566312940186,4.930861029975104,4.994708301378105,5.0397066231430365,4.9512909561451925,4.895875823430656,4.86158396097594,5.028844989395664,4.984644739463752,4.8756276526293085,5.037903499337715,5.004485454088877,5.045671746121661,4.88941469551317,5.042707632760228,5.029455263419356,5.049227074927887,4.8756276526293085,5.004485454088877,5.0165035045985125,4.989380096017653,5.004485454088877,5.014000263318919,4.93509021901496,4.9791521408260255,5.017760190608652,5.014000263318919
4.937599356039497,5.0985267411776665,5.171931216893307,5.028237496114332,5.092057583172208,5.158189885767949,5.157518513923543,4.98328535896915,5.071556798060056,5.045671746121661,5.023936151626856,5.040307603790542,5.012752041836328,5.035504621028325,4.997999511194459,5.0509981868090925,5.112839176821433,4.9165841587765895,5.083286004383144,5.1726366362093215,5.0809457887686325,5.144389962706586,5.119476475908191,5.171931216893307,4.9819117889295015,5.092057583172208,4.9819117889295015,5.221700872279794,4.964146724477111,5.0803554718850235,5.214820857134066,5.106842156431791,5.1879551135112205,4.9165841587765895,4.912850201607451,4.860223302690684,5.005777301951217,5.2333417029839095,5.089126770326546,5.0850381393426645,5.110426348606404,5.168424828596749,5.0251686716073465,5.180550353535849,5.0397066231430365,5.0762458749100565,5.057488988571653,5.015875915648214,5.190946029950581,5.094397825062722,5.059836939831183,5.072730575578245,5.045082356763492,4.924753422697031,5.0102336473563485,5.1879551135112205,5.034906634799126,5.0372988266018766,5.282081703944376,4.998645858893493,5.071556798060056,5.007686967312901,4.908057010935296,5.3120724413835445,5.048044658005637,5.112839176821433,5.038504215686296,5.054542569402557,5.070385796701403,5.121319901174783,5.090880552164851,4.869445914468932,5.225232123695491,5.03187814282633,4.9512909561451925,5.065112511883417,5.117659059099376,5.054542569402557,5.032477095257947,5.037903499337715,5.03670227374116,5.097939229661171,4.985330594291428,5.1026864062822375,4.965615088941274,5.074489334761946,5.1200847426522005,5.089709438762432,5.0146186841906735,5.162247778668696,5.066875185162673,5.0721430052076375,5.031275962885528,4.94415822257339,5.077422741231994,5.299063950994466,5.025782642401284,5.154842636582441,5.2398995867487335,4.88941469551317,5.167045390006084,5.038504215686296,5.1726366362093215,5.176911239478682,5.097939229661171,4.936768483845784,5.166352042540459,5.063350427783758,4.8241105530083015,5.083869756231193,5.1200847426522005,5.319918039773206,5.094992988233329,5.086207672109063,5.0961698099738255,5.149581811175702,5.154842636582441,5.037903499337715,5.1032796792663415,5.207405859634402,5.026395033251326,4.9887068797582375,5.180550353535849,5.143118834962314,5.042707632760228,5.109232031088832,5.096757880029705,5.128682175963834,5.182752484818382,5.046856548881721,5.32652609518641,5.097350509337524,5.160893980029469,5.259106408719118,5.146327691656626,5.176201979350147,5.137411919691523,5.143755520054444,5.117058517703331,5.114645498348658,5.318312399574708,5.018383247400567,5.0580811177569895,4.8979752940900525,5.0721430052076375,5.051584537055153,5.046856548881721,5.015240930346363,5.013376874301149,5.0985267411776665
4.956685103122089,4.8756276526293085,4.899012746233839,5.049821712369945,4.990053400090333,4.6835719831405225,4.953620713203682,4.923852846507625,4.946568191005508,4.784720719115406,5.032477095257947,4.989380096017653,4.900047962566028,4.992730157054685,5.0372988266018766,4.8668767463057545,4.880364741837038,4.899012746233839,4.911894538571748,4.936768483845784,5.023936151626856,4.972814001042552,4.990053400090333,4.8629305549372335,4.938425495228262,4.921156668389499,4.847292434574146,4.910945374168857,5.053353942937108,4.93424990872139,4.792435507810638,4.876832330447137,4.894816158304012,5.0102336473563485,5.007686967312901,4.9992999619828336,4.91842603649692,4.910945374168857,4.948941746127349,4.8792028729873085,5.011490335931907,4.850282193495647,5.012752041836328,4.88941469551317,4.7116597894878485,5.001906384804868,4.9770600172384185,5.002554461434263,4.910945374168857,4.948154792546922,4.911894538571748,4.945764883852762,5.037903499337715,5.025782642401284,5.031275962885528,5.033083602580783,5.031275962885528,4.996674384096089,4.804086515559625,4.831222848224373,5.015240930346363,4.989380096017653,5.024554019299288,4.753423426752528,4.9165841587765895,4.9699624588959495,5.027009755173748,4.801858702131573,4.770357573256026,4.967065817412252,4.854644152578175,5.0474501665280265,4.969245182066635,4.8277186255068365,5.029455263419356,5.0165035045985125,4.931720765986292,4.9992999619828336,4.922956762009868,4.78993845470025,4.978454860885876,4.991396232366986,5.037903499337715,4.883839954884143,5.042707632760228,4.937599356039497,4.909033470333547,4.99536068223688,5.02333004617226,4.854644152578175,4.963419749170879,4.9887068797582375,5.048044658005637,4.831222848224373,4.894816158304012,5.0102336473563485,4.722801572230758,4.96488630236759,4.948154792546922,4.987362767301856,4.926518287529509,4.9512909561451925,4.7116597894878485,4.917496783123964,4.895875823430656,4.868158746042279,4.953620713203682,4.8860888051065405,5.003203183255382,4.912850201607451,4.926518287529509,5.03670227374116,5.046262891460299,5.019006893982541,4.990727911282487,4.892685500216071,4.963419749170879,4.836253314142128,4.952072149671523,4.870697788239096,4.971385916942378,4.973532122304942,4.980540702125016,4.8378842225512235,4.932566312940186,4.935929894064068,5.003203183255382,5.041504790272628,5.018383247400567,4.9596977838367895,4.936768483845784,5.008317356377608,4.857465956276753,4.95744104784801,4.936768483845784,4.9721044170918764,5.0208670960387405,4.906074616189907,4.887214559445401,4.900047962566028,5.040307603790542,5.0421089177825404,5.005777301951217,5.000607687100091,4.925634066489065,4.956685103122089,4.88941469551317,4.8394925276471294,4.942536567447669,4.9685209381650095
4.927386256930621,4.945764883852762,5.004485454088877,4.946568191005508,4.908057010935296,5.011490335931907,5.050408975655608,4.8378842225512235,5.051584537055153,4.876832330447137,4.829486319887173,4.878026147348911,4.883839954884143,4.844244873381892,4.9408927286176745,4.978454860885876,4.992070283790367,4.983968616224964,4.8165292772914015,4.9721044170918764,4.9010689454827245,4.984644739463752,4.896926771537411,4.820367443195496,4.965615088941274,4.844244873381892,4.952850113825653,5.020242849474274,4.6534449997222715,4.8241105530083015,4.874406621558497,4.804086515559625,4.9589470327547716,4.844244873381892,4.741576821540401,4.856060001053803,4.936768483845784,4.9334130665172085,4.792435507810638,4.95744104784801,4.948154792546922,4.890520698584499,4.873188496240367,5.005133413524467,4.961940160859191,4.8277186255068365,4.95744104784801,4.8378842225512235,4.851745865810122,4.892685500216071,4.977756729257976,4.8756276526293085,5.005133413524467,4.8532085619653245,5.017760190608652,4.917496783123964,4.960448695611747,4.834581179509632,4.95744104784801,4.958193945411901,4.990727911282487,5.007686967312901,4.773420481386999,4.974239879774268,4.926518287529509,4.8411033454467285,4.937599356039497,4.880364741837038,5.002554461434263,4.831222848224373,4.947366741103666,4.869445914468932,4.822240431788153,4.8532085619653245,4.9589470327547716,4.925634066489065,4.876832330447137,4.876832330447137,4.6534449997222715,4.8756276526293085,4.705490871440618,4.88941469551317,4.7995859487768895,4.894816158304012,4.9626766038885375,4.8629305549372335,4.773420481386999,4.953620713203682,4.884957311712966,4.948154792546922,4.99733305406032,4.893756020402828,4.8105184231631295,4.732624379058292,4.878026147348911,5.021483640549763,4.784720719115406,4.74965226820758,4.878026147348911,4.847292434574146,4.794897320651667,4.991396232366986,4.914725868532512,4.963419749170879,4.986008895161201,4.929997800629647,4.910945374168857,4.883839954884143,4.96488630236759,4.927386256930621,4.7570547179748965,4.9010689454827245,4.664825784751342,4.945764883852762,4.903101644344372,4.924753422697031,4.987362767301856,4.874406621558497,4.887214559445401,4.763944224002144,4.969245182066635,4.727832357334517,4.8277186255068365,4.973532122304942,4.870697788239096,4.909033470333547,5.011490335931907,5.001255375747545,4.900047962566028,5.0208670960387405,4.856060001053803,4.6835719831405225,5.011490335931907,5.012752041836328,4.954397238008588,4.896926771537411,4.878026147348911,5.02333004617226,4.801858702131573,4.94415822257339,4.9960227543509275,4.965615088941274,4.639980094311214,5.033083602580783,4.80629636929176,4.884957311712966,4.949731414978452,4.571660365590615,4.982592360016339,4.848790363161231
4.93509021901496,4.8241105530083015,4.705490871440618,5.012752041836328,4.825932658490116,4.939253889608402,4.784720719115406,4.870697788239096,4.812558161699869,5.007686967312901,4.9791521408260255,4.745697568054591,4.7820192685425935,4.922056184369424,4.836253314142128,4.994708301378105,4.8411033454467285,4.727832357334517,4.776359098509476,4.94415822257339,4.860223302690684,4.884957311712966,4.922956762009868,4.804086515559625,4.908057010935296,4.779241551978111,4.869445914468932,4.86158396097594,4.945764883852762,4.825932658490116,4.884957311712966,4.979843565948291,4.887214559445401,5.003203183255382,4.78993845470025,4.6835719831405225,4.6534449997222715,4.938425495228262,4.848790363161231,4.773420481386999,4.948941746127349,4.91842603649692,4.808446376159098,4.8668767463057545,4.602025836417154,4.9040943542060935,4.7995859487768895,5.02333004617226,4.972814001042552,4.949731414978452,4.836253314142128,5.011490335931907,4.983968616224964,4.763944224002144,4.9040943542060935,4.9050935595527365,4.948154792546922,4.857465956276753,4.990053400090333,4.776359098509476,4.74965226820758,4.836253314142128,4.9512909561451925,4.948154792546922,4.964146724477111,4.975657903162167,4.911894538571748,4.953620713203682,4.884957311712966,4.763944224002144,5.03187814282633,4.851745865810122,4.851745865810122,4.972814001042552,4.914725868532512,4.832911478962778,4.737159658160733,4.878026147348911,4.727832357334517,5.007049823179809,4.965615088941274,4.727832357334517,4.801858702131573,4.829486319887173,4.812558161699869,4.9611984884248645,4.953620713203682,4.915658529468491,5.040307603790542,4.571660365590615,5.045082356763492,4.836253314142128,4.8860888051065405,4.983968616224964,4.95744104784801,4.9282689696728434,5.022098630598469,4.727832357334517,4.779241551978111,4.7116597894878485,4.873188496240367,4.6835719831405225,4.851745865810122,4.7972871646421575,4.943352964210657,4.717444341823134,4.831222848224373,4.86424850014347,4.991396232366986,4.967795109400485,4.6746915258506325,4.792435507810638,4.9334130665172085,4.763944224002144,5.0391084695902775,4.691515298801715,4.955931844226388,5.012752041836328,4.942536567447669,4.8756276526293085,4.91842603649692,4.639980094311214,5.013376874301149,4.947366741103666,4.893756020402828,4.948154792546922,4.858847748486012,4.717444341823134,4.760556044807712,4.836253314142128,4.865564166348962,4.971385916942378,4.9010689454827245,4.760556044807712,4.858847748486012,4.941720676774095,4.51383319803914,4.96488630236759,4.883839954884143,4.917496783123964,5.005133413524467,4.741576821540401,4.977756729257976,4.698784373682472,4.926518287529509,4.80629636929176,4.705490871440618,4.963419749170879,4.860223302690684,5.020242849474274
4.99995731749424,5.052174761109226,5.051584537055153,4.8668767463057545,5.031275962885528,4.902091805109149,4.948154792546922,4.958193945411901,4.8165292772914015,4.913791155294887,5.041504790272628,5.013376874301149,5.042707632760228,4.9887068797582375,4.900047962566028,5.0208670960387405,4.915658529468491,5.040911744020423,5.018383247400567,5.008950547473655,5.015240930346363,4.9596977838367895,5.015875915648214,4.996674384096089,4.985330594291428,4.88832582637366,4.737159658160733,5.001255375747545,4.926518287529509,5.020242849474274,5.0102336473563485,5.006416277952809,4.8532085619653245,5.025782642401284,4.949731414978452,4.924753422697031,5.019006893982541,5.0102336473563485,4.936768483845784,5.02333004617226,4.847292434574146,5.043303374668248,4.99995731749424,5.046856548881721,4.891612453035633,5.022098630598469,5.020242849474274,4.9202583845739225,4.991396232366986,4.94415822257339,5.020242849474274,5.0251686716073465,4.9165841587765895,4.953620713203682,4.997999511194459,4.792435507810638,4.947366741103666,5.055711021205903,4.986691256388234,5.001255375747545,5.012120797370927,4.9596977838367895,5.049821712369945,4.894816158304012,4.960448695611747,5.052174761109226,4.86424850014347,5.008950547473655,4.887214559445401,5.029455263419356,4.988034691569564,5.049227074927887,4.990053400090333,5.031275962885528,5.049821712369945,4.946568191005508,4.99733305406032,4.961940160859191,5.020242849474274,4.992730157054685,4.970674522267369,4.914725868532512,5.0372988266018766,5.0397066231430365,5.012752041836328,4.952072149671523,5.048044658005637,4.9165841587765895,4.99536068223688,4.906074616189907,4.893756020402828,5.022098630598469,5.012120797370927,4.992730157054685,5.014000263318919,4.925634066489065,4.834581179509632,4.9589470327547716,4.974239879774268,5.003203183255382,4.9819117889295015,5.010860355092634,4.9334130665172085,4.948941746127349,5.052174761109226,5.026395033251326,4.825932658490116,5.020242849474274,4.890520698584499,5.0171280095648045,5.001906384804868,5.052174761109226,4.989380096017653,5.031275962885528,5.055711021205903,5.005777301951217,4.914725868532512,5.048044658005637,5.033083602580783,4.979843565948291,4.868158746042279,5.052772740452183,5.034906634799126,5.053353942937108,5.031275962885528,5.0444890205921435,4.955931844226388,4.931720765986292,4.98328535896915,5.02333004617226,4.940076653734813,5.056299928174564,4.927386256930621,4.921156668389499,4.860223302690684,4.932566312940186,5.008317356377608,5.041504790272628,4.935929894064068,4.987362767301856,4.8426837762818185,4.860223302690684,4.979843565948291,4.845782547451573,5.021483640549763,4.937599356039497,4.960448695611747,5.036106064204941,4.912850201607451,4.936768483845784
4.989380096017653,4.927386256930621,4.884957311712966,5.023936151626856,4.967795109400485,4.922056184369424,4.909033470333547,5.0421089177825404,4.9165841587765895,4.814549743337823,5.043303374668248,5.02271337122156,4.998645858893493,4.925634066489065,4.970674522267369,4.882687673748071,5.0509981868090925,5.048044658005637,5.041504790272628,4.874406621558497,5.012120797370927,5.001255375747545,4.985330594291428,5.019006893982541,4.973532122304942,5.024554019299288,5.045082356763492,5.001906384804868,4.9749506974865545,5.001906384804868,5.0421089177825404,4.955172250468476,5.008317356377608,4.850282193495647,5.03670227374116,4.961940160859191,5.001906384804868,4.963419749170879,4.9626766038885375,5.028237496114332,5.045082356763492,5.017760190608652,5.017760190608652,4.9749506974865545,4.984644739463752,4.935929894064068,5.0474501665280265,4.945764883852762,5.027009755173748,5.032477095257947,4.994708301378105,4.986008895161201,4.902091805109149,5.051584537055153,4.834581179509632,4.899012746233839,4.932566312940186,4.98328535896915,4.941720676774095,5.019006893982541,4.915658529468491,4.8426837762818185,5.014000263318919,4.883839954884143,4.896926771537411,4.963419749170879,4.9685209381650095,4.973532122304942,5.008317356377608,4.899012746233839,5.006416277952809,4.891612453035633,5.015875915648214,4.980540702125016,5.040307603790542,4.956685103122089,5.02271337122156,4.972814001042552,5.021483640549763,4.983968616224964,4.991396232366986,5.015875915648214,4.965615088941274,5.0171280095648045,4.902091805109149,4.970674522267369,4.949731414978452,4.9596977838367895,5.0276197129509645,5.0421089177825404,5.0336904259423205,4.932566312940186,5.030667238922512,4.998645858893493,4.99733305406032,5.032477095257947,5.043303374668248,4.967795109400485,4.940076653734813,4.923852846507625,4.931720765986292,5.026395033251326,5.053353942937108,5.03187814282633,4.988034691569564,5.0391084695902775,4.99536068223688,5.03187814282633,4.9589470327547716,4.960448695611747,5.034300709801651,4.931720765986292,4.952072149671523,4.935929894064068,4.921156668389499,4.990727911282487,5.009590170118356,4.8378842225512235,5.003203183255382,5.007049823179809,4.915658529468491,5.013376874301149,5.0391084695902775,4.911894538571748,4.960448695611747,5.017760190608652,4.883839954884143,4.961940160859191,4.8277186255068365,4.955931844226388,4.965615088941274,5.008950547473655,4.969245182066635,4.984644739463752,5.0372988266018766,5.010860355092634,5.0474501665280265,4.865564166348962,5.049227074927887,4.956685103122089,5.041504790272628,5.022098630598469,5.02333004617226,5.0391084695902775,5.005777301951217,5.0421089177825404,4.9940511829208045,5.004485454088877,4.983968616224964,5.012120797370927
